Task Name,Task ID,Task Type,Date,Value
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-10-19 11:30:27,0.05187867997035989
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-10-20 11:42:47,0.05187867997035989
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-10-21 16:33:14,0.05187867997035989
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-10-22 12:05:11,0.05187867997035989
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-10-23 09:04:35,-0.9467927837313662
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-10-24 09:52:32,-0.9467927837313662
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-10-25 13:11:03,-0.9467927837313662
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-10-26 08:41:35,-0.9467927837313662
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-10-28 11:00:26,-1.9713515864804947
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-10-29 14:33:13,-1.9713515864804947
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-10-29 14:33:21,-0.9195368803000261
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-10-31 12:10:12,-0.9195368803000261
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-11-02 16:38:45,-0.9195368803000261
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-11-03 13:34:32,-0.9195368803000261
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-11-05 10:23:34,-1.9433803324106276
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-11-05 20:24:32,-0.8923192744800015
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-11-10 10:13:54,-0.8923192744800015
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-11-12 14:35:55,-1.9154488795085645
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-11-14 00:29:11,-1.9154488795085645
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-11-14 11:08:20,-1.9154488795085645
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-11-16 02:38:31,-1.9154488795085645
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-11-16 21:36:49,-1.9154488795085645
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-11-26 21:21:36,-1.9154488795085645
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-11-26 21:24:44,-0.8651398585846306
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-11-30 23:38:30,-1.8875571148172916
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-12-03 15:38:33,-2.9371157042533005
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-12-04 22:15:02,-2.9371157042533005
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-12-08 13:11:57,-2.9371157042533005
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-12-09 11:01:43,-2.9371157042533005
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-12-11 10:42:10,-2.9371157042533005
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2023-12-12 10:22:59,-2.9371157042533005
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2024-03-25 15:47:15,-2.9371157042533005
![alt text](https://previews.dropbox.com/p/thumb/ACGIihQxaU2lpKGybF7ccAfgU0gAGAHcEIzFc3EF0SFARbWGxpbUrZciWHULH2HEDlb6xCIeis3cOt_31W1K8L9qy_EYsfdOrmKvT56aX6GJJimoWvHXfWIZDR59dUil9gzRhMN1ND6IBPSTS_7Y7Kx8hl8h0sbS77DeoDBLGBwPI-2tM8KBf8GyODn9_yEvJxbGf8TY-GVP88D8b6e5QLgg1CQjZmO0zaOg2SrU7vNG-cuw16qgxSM-B-aj4cunYphaWenn-JPwcCvu8jCeIVM7RDuCriglYt31hJjfrg7NRV5_P12Z_1nqjZRsWJ5Bj1jX33wmZpsntd5G7I2lPF5A/p.png) Training Grounds,91d31e30-490e-4755-9704-77d55f547a77,daily,2024-06-01 00:16:51,-4.01528574619794
